,post_text,followers,friends,favourites,statuses,retweets,label,month,year
14887,rt barteria hard please everyone standing ovation nikmuhdbadrul anyway chill httpstcotzgfyksih,1849,561,8229,86352,215,0,1,2017
14888,prototypes expensive make even expensive finished product since wellalot invested making,1849,561,8229,86352,0,0,1,2017
14889,hiishamdanielll thing still prototype lmao things could get stolen prototype,1849,561,8229,86352,0,0,1,2017
14890,razer offering reward anyone help find culprit httpstcohkwfxjwij,1849,561,8229,86352,0,0,1,2017
14891,sure samurai sword could expensive mustve forged blood thousand virgin samurais,1849,561,8229,86352,0,0,1,2017
14892,oh ye kawan aku jual pedang samurai dari harga anyones interested dm ill get touch,1849,561,8229,86352,1,0,1,2017
14893,rt relatablequote shops turkey letting stray dogs sleep inside night cold love httpstcovphp,1849,561,8229,86352,8167,0,1,2017
14894,saber smith still hasnt gotten back oh lightsaber dream like galaxy far far away,1849,561,8229,86352,0,0,1,2017
14895,highzyl mmm indeed doooooo httpstcogisgrsnvq,1849,561,8229,86352,0,0,1,2017
14896,oh wondering play game practically name mentions apparently need put letter lol,1849,561,8229,86352,0,0,1,2017
14897,vnndrws aw couldnt agree httpstcomywifoop,1849,561,8229,86352,1,0,1,2017
14898,syazwanshahrul well least know design practical portable,1849,561,8229,86352,0,0,1,2017
14899,holy shit httpstcoysxsdsbg,1849,561,8229,86352,1,0,1,2017
14900,fidonasir damn straight,1849,561,8229,86352,0,0,1,2017
14901,chest half deflated,1849,561,8229,86352,0,0,1,2017
14902,quick sketch httpstcokxvvpjbwo,1849,561,8229,86352,0,0,1,2017
14903,friend acting weird lately,1849,561,8229,86352,0,0,1,2017
14904,oh spite bought alienware laptop shop next screw guy petty,1849,561,8229,86352,0,0,1,2017
14905,packed ass shop faster could say booty call,1849,561,8229,86352,0,0,1,2017
14906,know clarity guess said bukan semalam dah tanya ke dude,1849,561,8229,86352,1,0,1,2017
14907,came back shop next day bought money buy asked guy berapa eh benda ni,1849,561,8229,86352,0,0,1,2017
14908,comes shopping went one computer shop asked price ok ringgit set,1849,561,8229,86352,0,0,1,2017
14909,surveying one shop new graphics card upgrade cpu know youll know picky,1849,561,8229,86352,2,0,1,2017
14910,exactly says spend much httpstcossgzyfyj,1849,561,8229,86352,0,0,1,2017
14911,reasons hate facebook goddamn httpstcodmjfchyi,1849,561,8229,86352,10,0,1,2017
14912,mdnaa_ happy birthday awak sorry tak wish,1849,561,8229,86352,0,0,1,2017
14913,chahsudah hmmm itulah jarang proofread tweets ni tend cause alot mistakes,1849,561,8229,86352,0,0,1,2017
14914,two,1849,561,8229,86352,0,0,1,2017
14915,tf sitting table thats meant people theres two trying shoot porrrrrn ffffff,1849,561,8229,86352,10,0,1,2017
14916,theres special place hell couples sit long family table,1849,561,8229,86352,33,0,1,2017
14917,rt paolomrivera never got game link fun paint gouache legendofzelda httpstcowdhczvbwc,1849,561,8229,86352,283,0,1,2017
14918,ewanroslan hananyxnyx saying name means fegt,1849,561,8229,86352,0,0,1,2017
14919,rt hananyxnyx azfarovski also httpstcocwmnogzm,1849,561,8229,86352,1,0,1,2017
14920,hananyxnyx yes elvish words tho,1849,561,8229,86352,0,0,1,2017
14921,hananyxnyx wait post,1849,561,8229,86352,0,0,1,2017
14922,hananyxnyx links woman need links,1849,561,8229,86352,0,0,1,2017
14923,rt zackfox often experience depression thoughts suic httpstcorfzztpfs,1849,561,8229,86352,29423,0,1,2017
14924,gaj_ bihhh please im waiting take clothes,1849,561,8229,86352,0,0,1,2017
14925,azfarovski lehudos_ look blonde,1849,561,8229,86352,0,0,1,2017
14926,theres albino chick god eater wooo,1849,561,8229,86352,0,0,1,2017
14927,ayyputeri oh mighty fallen,1849,561,8229,86352,0,0,1,2017
14928,fikkyun gotta finish installing first httpstcovylrubicas,1849,561,8229,86352,0,0,1,2017
14929,copycatlily right kill turns contagious,1849,561,8229,86352,0,0,1,2017
14930,syahput_ hyperventilates,1849,561,8229,86352,0,0,1,2017
14931,hambar game strong today see turning dad constantly making dad jokes bad puns years time,1849,561,8229,86352,0,0,1,2017
14932,madreeve would call kettle black ive seen white kettles stop racist yellow asian,1849,561,8229,86352,5,0,1,2017
14933,fikkyun watch anime first play resurrection burst correct sequence,1849,561,8229,86352,0,0,1,2017
14934,ninsary dont hasut ahxhabshahs,1849,561,8229,86352,0,0,1,2017
14935,wordplay musafir except exact opposite mukafir geddit mu kafir kafeer please laugh httpstcoaqvwfzkk,1849,561,8229,86352,0,0,1,2017
14936,go away httpstcoewogxye,1849,561,8229,86352,0,0,1,2017
14937,got wrong got birthday date wrong qhsjabsiabdo enter first registered hyperventilates,1849,561,8229,86352,0,0,1,2017
14938,must whole new level stupidity forgot psn account password asked enter birthday date,1849,561,8229,86352,0,0,1,2017
14939,muhammadatiqhaf ngghh cool game wishlist long time first one,1849,561,8229,86352,0,0,1,2017
14940,proper way pronouncing dissidia final fantasy httpstcobchikatsbp,1849,561,8229,86352,1,0,1,2017
14941,feel like buying ps,1849,561,8229,86352,0,0,1,2017
14942,lemme get straight god eater resurrection remake god eater burst remake remake god eater,1849,561,8229,86352,0,0,1,2017
14943,rt dramarmoh leader golden messages one day months silence speaks scores ask,1849,561,8229,86352,12,0,1,2017
14944,rt hananyxnyx see azfarovski tbh httpstcocryceqhcnf,1849,561,8229,86352,1,0,1,2017
14945,loofranchot dont black,1849,561,8229,86352,0,0,1,2017
14946,pu_whowhyni rt manual,1849,561,8229,86352,0,0,1,2017
14947,rt nerdyasians youre bad day watch little kids remake honor us mulan youll smile httpstcoatzg,1849,561,8229,86352,16710,0,1,2017
14948,rt aaronqazzimir run god need like unappreciative kids acknowledge parents,1849,561,8229,86352,3,0,1,2017
14949,chaldeaprince yes actually chinese emperors like hundreds concubines back,1849,561,8229,86352,0,0,1,2017
14950,miss forbidden city,1849,561,8229,86352,0,0,1,2017
14951,rt danaschwartzzz googled owls look like without feathers severely shook httpstcobijatyl,1849,561,8229,86352,19338,0,1,2017
14952,kink httpstcozrwwggj,1849,561,8229,86352,0,0,1,2017
14953,rt omnipotentmeesh saltbae juandissimo magnifico shades jig httpstcorxzpsbm,1849,561,8229,86352,7005,0,1,2017
14954,ihsnzlkfle still cant find checked hmm,1849,561,8229,86352,0,0,1,2017
14955,ihsnzlkfle cant help something cant seem able find vomit emoji,1849,561,8229,86352,0,0,1,2017
14956,rt pdchina teacher asks bring fish class observation tell father fish httpstcowqmo,1849,561,8229,86352,8411,0,1,2017
14957,ultimate goal life noticed cute senpais,1849,561,8229,86352,1,0,1,2017
14958,rt kawanocy drew lillie styles five art gods biggest influence happy birthday master pigeon,1849,561,8229,86352,3175,0,1,2017
14959,literallypeach thankyou appreciate,1849,561,8229,86352,0,0,1,2017
14960,cant study last paper tomorrow god laziness strong one,1849,561,8229,86352,1,0,1,2017
14961,nishxnish bigots everywhere need open eyes see theyre makes realize beautiful country,1849,561,8229,86352,5,0,1,2017
14962,nishxnish bomb checks australia entering shopping malls im white kid muslim mom assumed kidnapped,1849,561,8229,86352,2,0,1,2017
14963,nishxnish mom got spat paris wore hijab ni zaman dulu time awal post lah tapi,1849,561,8229,86352,0,0,1,2017
14964,want sugar parent sugar parent contacts wtf,1849,561,8229,86352,1,0,1,2017
14965,vnndrws gaj_ thanks retweets guys everybody really thinks im bdsm swear get another weird dm imma flip,1849,561,8229,86352,0,0,1,2017
14966,geee hope nobody saw,1849,561,8229,86352,0,0,1,2017
14967,gaj_ vnndrws didnt childhood definition security tied bound kidnapped twistedalbino,1849,561,8229,86352,1,0,1,2017
14968,vnndrws im sorry fanboy mode horrifying sometimes,1849,561,8229,86352,0,0,1,2017
14969,dont think second broken people unrepairable universe led reason maybe fix whatevers broken,1849,561,8229,86352,13,0,1,2017
14970,vnndrws want threesome scene police officer yes yes past stories yes exactly exactamundo,1849,561,8229,86352,0,0,1,2017
14971,look broken people ever stop think maybe youre broken well,1849,561,8229,86352,7,0,1,2017
14972,look broken people ever stop think maybe broken someone else,1849,561,8229,86352,17,0,1,2017
14973,vnndrws woo daddy ratched beater theres hints mom sexually abuse yeah,1849,561,8229,86352,1,0,1,2017
14974,vnndrws wait dont actually find whole thing sad tbh problematic childhoods bums still abused,1849,561,8229,86352,1,0,1,2017
14975,vnndrws tie strangle daddy,1849,561,8229,86352,0,0,1,2017
14976,vnndrws tie strangle daddy,1849,561,8229,86352,0,0,1,2017
14977,rt wwofmoi misty brock would love alola really come sometime httpstconrwdwmeu,1849,561,8229,86352,7429,0,1,2017
14978,dye bulu kening putih makes look older httpstcoyjgdzvpe,1849,561,8229,86352,0,0,1,2017
14979,datukhensem found girlfriend,1849,561,8229,86352,0,0,1,2017
14980,aizatsays yes,1849,561,8229,86352,1,0,1,2017
14981,theres grammatical error last tweet ok,1849,561,8229,86352,0,0,1,2017
14982,rt snicsarah ok im personally offended httpstcolchjyw,1849,561,8229,86352,2,0,1,2017
14983,marijuanx year started days ago,1849,561,8229,86352,0,0,1,2017
14984,marijuanx turned,1849,561,8229,86352,0,0,1,2017
14985,marijuanx ahxiabdjahsjahs dont expose,1849,561,8229,86352,0,0,1,2017
14986,marijuanx oh name joy totally stripper name swear,1849,561,8229,86352,0,0,1,2017
14987,miss accidental httpstcorkillmv,1849,561,8229,86352,0,0,1,2017
14988,rt rpgsite new season tales zestiria x available opening alone rad httpstcozlehfcq,1849,561,8229,86352,110,0,1,2017
14989,im sorry always laugh jokes constantly,1849,561,8229,86352,0,0,1,2017
14990,vnndrws afterlife exists answer question would us souls eternal cheezy pretty think,1849,561,8229,86352,1,0,1,2017
14991,hananyxnyx elvish word templates spell azfar elvish cool mystical,1849,561,8229,86352,0,0,1,2017
14992,hananyxnyx im gonna need help department used designing logo,1849,561,8229,86352,0,0,1,2017
14993,hananyxnyx name pretty enough emblem,1849,561,8229,86352,0,0,1,2017
14994,wmali_ please let plane crash,1849,561,8229,86352,0,0,1,2017
14995,luqmanzuhair beaaaaut,1849,561,8229,86352,0,0,1,2017
14996,az family name everyone family names starting suffix az azazel azeroth iggy azalea,1849,561,8229,86352,0,0,1,2017
14997,im excited possibilities making lightsaber like engrave hilt azfarfir something,1849,561,8229,86352,0,0,1,2017
14998,people could choke die eating stanley httpstcotndamyp,1849,561,8229,86352,1,0,1,2017
14999,atileafarrahnaz know tumbleweeds arent actually real weeds,1849,561,8229,86352,0,0,1,2017
15000,vltsmrz aww thankyou love making mins sketch challenges helps youre lazy ass,1849,561,8229,86352,0,0,1,2017
15001,frvnkvx waaaaaant,1849,561,8229,86352,0,0,1,2017
15002,panics deletes every tweet bve evef twfeted nobody must know,1849,561,8229,86352,1,0,1,2017
15003,im bad influence lmao,1849,561,8229,86352,0,0,1,2017
15004,rt afifamhrm azfarovski lol bcos began reading disturbing cant stop reading,1849,561,8229,86352,1,0,1,2017
15005,vnndrws pain,1849,561,8229,86352,0,0,1,2017
15006,afifamhrm never mentioned title comic though,1849,561,8229,86352,0,0,1,2017
15007,nekoloveskookie thanks ruined brb burning ipad,1849,561,8229,86352,0,0,1,2017
15008,vnndrws highzyl hes angry didnt get goodnight kiss,1849,561,8229,86352,0,0,1,2017
15009,quick minutes sketch yes unfinished httpstconemgabhp,1849,561,8229,86352,0,0,1,2017
15010,gaj_ family,1849,561,8229,86352,0,0,1,2017
15011,rt teilmewhatslove da actual fuck malaysian exols started queuing exordium ticket launch im goosebumps ht,1849,561,8229,86352,521,0,1,2017
15012,rt haruhi_lulu jesus chrisy djxndjsjs sacanime httpstcogolwrheyr,1849,561,8229,86352,9789,0,1,2017
15013,rafshan eh sorry whitney houston always love amazing itu ke,1849,561,8229,86352,0,0,1,2017
15014,rafshan heart go,1849,561,8229,86352,0,0,1,2017
15015,farumuru pure albino rambut putih lotsofmix,1849,561,8229,86352,0,0,1,2017
15016,datukhensem sadly long thunderstorms wind blew away,1849,561,8229,86352,0,0,1,2017
15017,sky still pretty even without around httpstcotirjyath,1849,561,8229,86352,44,0,1,2017
15018,rt peggoins called fashion look httpstcoxfgkoorbsx,1849,561,8229,86352,11019,0,1,2017
15019,rt syendxh_ uuuuu ur pet azfarovski httpstcobnqqljmmve,1849,561,8229,86352,2,0,1,2017
15020,syendxh_ hahaha cute arent,1849,561,8229,86352,0,0,1,2017
15021,thanks httpstcowuynkfhq,1849,561,8229,86352,1,0,1,2017
15022,rt hayrr ghost shell httpstcozgxyezykd,1849,561,8229,86352,34090,0,1,2017
15023,way bulk delete twitter media except arts hmm,1849,561,8229,86352,0,0,1,2017
15024,syedsigaraga aizatsays aw thankyou,1849,561,8229,86352,0,0,1,2017
15025,never knew compression clothing could niceeee,1849,561,8229,86352,0,0,1,2017
15026,aizatsays hard find hot albino trust,1849,561,8229,86352,0,0,1,2017
15027,rt damaredraws upgraded bulbasaur spring httpstcobmbjaoq,1849,561,8229,86352,20348,0,1,2017
15028,highzyl prioritize ok,1849,561,8229,86352,0,0,1,2017
15029,aizatsays hes ginger theyre closest things albinos theyre,1849,561,8229,86352,1,0,1,2017
15030,rt sighyamese youre asian amp family doesnt destroy self esteem knew even one asian marks,1849,561,8229,86352,3411,0,1,2017
15031,sheikhmustaali like people say novel disgusting bla bla bla know fictionnnn cares,1849,561,8229,86352,0,0,1,2017
15032,oh bad piss scram literally getting pissed,1849,561,8229,86352,0,0,1,2017
15033,piss everything offends maybe youre problem,1849,561,8229,86352,2,0,1,2017
15034,publicly endorse like hey read appeals offends others doesnt mean people reading bad people,1849,561,8229,86352,0,0,1,2017
15035,see dont endorse reading things read twitter sure upload memes bout way,1849,561,8229,86352,0,0,1,2017
15036,rt xtynnn ugly graph show problem isnt content people cant tell difference reality fiction,1849,561,8229,86352,3193,0,1,2017
15037,zafirazafrin took picture napping forest,1849,561,8229,86352,0,0,1,2017
15038,rt zafirazafrin azfarovski httpstcoqrffrszee,1849,561,8229,86352,2,0,1,2017
15039,chaldeaprince im gonna stalk lil shadow man,1849,561,8229,86352,0,0,1,2017
15040,power force calls httpstcolzjtqefm,1849,561,8229,86352,0,0,1,2017
15041,hearing voice every time sleep haunts til day,1849,561,8229,86352,3,0,1,2017
15042,nocturnaltapir yoshimasa_tsu albino long nosed tapeer,1849,561,8229,86352,0,0,1,2017
15043,meetthebatman bitch shut id totally wear pants,1849,561,8229,86352,0,0,1,2017
15044,rt dory chandelier comes friend please dont extra friend oh go httpstcoknrfziic,1849,561,8229,86352,23382,0,1,2017
15045,vnndrws offgao foam pokemons yoi bad yd gotta block,1849,561,8229,86352,0,0,1,2017
15046,thus back forth processes sending different saber smiths emails find one perfect lightsaber,1849,561,8229,86352,0,0,1,2017
15047,rt tokyofashion harajuku girl pink w oversized little sunny bite bomber jacket candy stripper ripped jeans 原宿 httpstcokovvv,1849,561,8229,86352,91,0,1,2017
15048,rt rocksound going almighty year one ok rock httpstconvarpzaix httpstcoqddlffjfx,1849,561,8229,86352,1217,0,1,2017
15049,_fatinsalihah actually im sure anymore,1849,561,8229,86352,1,0,1,2017
15050,morsmode cried like times looking,1849,561,8229,86352,0,0,1,2017
15051,datukhensem im waiting response maker update gives quotations made singaporean smith,1849,561,8229,86352,0,0,1,2017
15052,_fatinsalihah smell macam banyak crust berkudis kulit kering stuff kan,1849,561,8229,86352,0,0,1,2017
15053,nadzmi_naimzz think sorta like crusty know alot crust nasty ass crust,1849,561,8229,86352,0,0,1,2017
15054,haih need start reading dictionary,1849,561,8229,86352,2,0,1,2017
15055,rt benoo_brown enters password wrong wrong wrong wrong resets password new password cant old password httpstc,1849,561,8229,86352,64378,0,1,2017
15056,anashssn oh goddammit,1849,561,8229,86352,0,0,1,2017
15057,sweating heavily hope nobody saw,1849,561,8229,86352,0,0,1,2017
15058,oops terretweet oooops,1849,561,8229,86352,0,0,1,2017
15059,farmifahmi kennleandre puteih nghhhhhhh pmed saber maker theyre singapore macam well made,1849,561,8229,86352,0,0,1,2017
